transaction_id,user_id,transaction_date,region,product_category,sale_amount,status,city,state,age,subscription,raw_timestamp,email,username,price,quantity,store_id,product_name,discount_pct,customer_segment
T000228,U00472,2024-05-31,South,Toys,1838.65,Inactive,New York,NY,26.0,Free,2024-03-10 06:32:00,useru00472@yahoo.com,user_57,1242.06,5,S009,Product_021,0.04,Corporate
T000446,U00205,2023-07-05,Central,Books,35.2,Churned,Los Angeles,TX,32.0,Basic,2024-10-12 10:06:00,useru00205@outlook.com,user_33,1821.77,8,S010,Product_216,0.32,Corporate
T000947,U00150,2023-05-28,West,Sports,1296.51,,Houston,WA,50.0,Premium,2023-03-03 06:20:00,useru00150@gmail.com,user_290,244.94,15,S010,Product_052,0.1,Consumer
T000797,U00336,2024-02-04,East,Home & Kitchen,608.55,Active,New York,WA,62.0,Premium,2024-05-22 03:36:00,useru00336@gmail.com,user_4,769.45,3,S014,Product_116,0.38,Consumer
T000502,U00394,2023-02-12,Central,Sports,3845.06,Active,Denver,CA,24.0,Free,2023-06-29 11:29:00,useru00394@gmail.com,user_79,1266.46,11,S004,Product_172,0.33,Corporate
T000465,U00134,2024-07-24,East,Books,3450.95,Churned,Austin,AZ,69.0,Standard,08/08/2023 05:20:00,useru00134@yahoo.com,user_347,651.27,15,S001,Product_072,0.06,Corporate
T000363,U00402,2024-02-10,West,Beauty,3913.16,Active,Phoenix,WA,34.0,Standard,2024-02-29 21:15:00,,user_14,939.14,14,S012,Product_163,0.17,Corporate
T000469,U00337,2023-08-02,West,Home & Kitchen,2127.18,,Phoenix,IL,64.0,Premium,,useru00337@outlook.com,user_107,1119.8,4,S013,Product_195,0.3,Consumer
T000936,U00408,2023-08-08,West,Books,1684.32,Pending,Los Angeles,AZ,23.0,Premium,02/14/2024 09:49:00,useru00408@yahoo.com,user_89,1282.44,5,S003,Product_028,0.36,Corporate
T000429,U00432,2023-08-08,South,Books,3559.62,Inactive,New York,CO,59.0,Standard,07/25/2024 13:41:00,useru00432@yahoo.com,user_395,1822.59,9,S015,Product_098,0.19,Home Office
T000008,U00216,2024-06-22,West,Clothing,2386.47,Inactive,Reno,NY,43.0,Free,2023-02-14T23:50:00,useru00216@yahoo.com,user_16,1200.06,11,S002,Product_252,0.36,Consumer
T000156,U00388,2023-12-22,South,Toys,,Active,New York,TX,31.0,Basic,2024-03-24T17:18:00,useru00388@gmail.com,user_279,1832.34,14,S010,Product_284,0.08,Corporate
T000542,U00184,2024-05-01,East,Sports,4534.02,Active,Phoenix,TX,20.0,Standard,04/01/2024 21:34:00,useru00184@yahoo.com,,1457.39,1,S004,Product_104,0.07,Home Office
T000441,U00346,2024-05-07,West,Furniture,905.79,Inactive,Phoenix,NY,44.0,Premium,04/14/2023 20:55:00,useru00346@gmail.com,user_66,963.06,8,S011,Product_206,,Corporate
T000483,U00311,2024-06-15,South,Furniture,220.09,Churned,Atlanta,NY,51.0,Free,2023-09-02T11:37:00,useru00311@outlook.com,user_202,104.46,8,S014,Product_236,0.29,Corporate
T000423,U00430,2024-08-03,Central,Electronics,3839.37,Active,Denver,AZ,68.0,Premium,2024-08-01 19:26:00,useru00430@gmail.com,,1252.04,4,S006,Product_237,0.35,Home Office
T000779,U00313,2024-08-24,East,Electronics,3450.57,Inactive,New York,GA,36.0,Basic,2024-06-28T07:53:00,useru00313@gmail.com,user_44,1026.95,15,S005,Product_088,0.33,Home Office
T000950,U00195,2023-05-06,Central,Books,854.9,Active,Atlanta,WA,18.0,Premium,2023-12-10 06:21:00,useru00195@outlook.com,user_339,170.74,14,S006,Product_173,0.08,Home Office
T000335,U00262,2024-03-13,Central,Books,559.17,,Chicago,OR,30.0,Premium,2023-02-11T00:03:00,useru00262@gmail.com,user_144,256.4,8,S006,Product_172,,Consumer
T000577,U00474,2024-10-08,East,Beauty,4269.0,Inactive,Chicago,GA,64.0,Premium,07/14/2023 19:40:00,useru00474@outlook.com,user_382,1644.28,8,S009,Product_235,0.19,Consumer
T000935,U00017,2023-11-24,West,Home & Kitchen,929.1,Active,Denver,TX,,Free,2024-09-20 01:54:00,useru00017@gmail.com,user_158,1441.81,11,S003,Product_187,0.09,Consumer
T000568,U00050,2024-05-23,Central,Books,169.85,Pending,Chicago,CO,66.0,Free,2023-11-10T09:41:00,useru00050@yahoo.com,user_121,2118.57,4,S004,Product_237,0.07,Consumer
T000595,U00287,2024-05-05,East,Home & Kitchen,273.63,Churned,Los Angeles,TX,30.0,Basic,2024-09-13 17:56:00,useru00287@outlook.com,user_269,652.85,3,S014,Product_092,0.02,Consumer
T000531,U00039,2023-10-14,East,Electronics,,Active,Phoenix,TX,31.0,Free,2023-07-29T03:58:00,useru00039@outlook.com,user_244,285.9,8,S014,Product_297,0.35,Consumer
T000582,U00042,2023-12-09,West,Clothing,,Active,Tucson,TX,25.0,Standard,,useru00042@outlook.com,user_296,1941.77,9,S004,Product_031,0.21,Corporate
T000708,U00403,2023-05-08,East,Toys,3616.72,Inactive,Phoenix,OR,21.0,Basic,08/05/2023 17:23:00,useru00403@gmail.com,user_161,1162.06,3,S012,Product_049,0.19,Home Office
T000449,U00206,2024-07-17,East,Sports,2096.72,Active,Phoenix,AZ,55.0,Standard,2024-10-10T20:20:00,useru00206@yahoo.com,user_207,1162.47,8,S003,Product_091,,Corporate
T000454,U00252,2023-09-08,Central,Beauty,1483.51,Churned,Chicago,WA,51.0,Premium,,useru00252@yahoo.com,user_366,2362.26,11,S005,Product_244,0.36,Consumer
T000229,U00146,2024-04-12,Central,Books,3438.36,Active,Los Angeles,OR,33.0,Basic,03/13/2023 15:43:00,useru00146@outlook.com,user_54,1309.04,2,S003,Product_203,0.2,Consumer
T000353,U00149,2023-06-15,West,Toys,402.98,,Phoenix,IL,28.0,Standard,2023-06-14T16:33:00,useru00149@outlook.com,user_175,332.34,10,S014,Product_221,0.02,Home Office
T000729,U00030,2024-01-22,West,Beauty,1063.21,,Los Angeles,IL,68.0,Standard,2024-05-05T07:04:00,useru00030@gmail.com,user_351,693.07,1,S008,Product_162,0.11,Corporate
T000213,U00264,2024-11-21,East,Electronics,563.72,Pending,Boise,AZ,38.0,Basic,2023-03-10 17:45:00,useru00264@yahoo.com,user_59,1844.76,14,S012,Product_108,0.38,Corporate
T000080,U00458,2024-08-10,Central,Clothing,1149.74,Active,Los Angeles,CA,,Basic,2023-06-03 05:59:00,useru00458@outlook.com,user_215,624.42,6,S005,Product_040,0.29,Home Office
T000149,U00477,2024-02-04,East,Sports,3690.59,Active,Portland,GA,68.0,Premium,01/01/2024 10:55:00,useru00477@outlook.com,user_281,2424.01,3,S010,Product_234,0.32,Home Office
T000303,U00267,2024-02-29,Central,Books,3755.25,Pending,New York,AZ,30.0,Premium,2024-11-11T07:51:00,useru00267@gmail.com,user_196,462.95,2,S014,Product_252,0.03,Home Office
T000629,U00340,2024-01-05,Central,Furniture,1910.89,Pending,Chicago,NV,,Premium,2023-10-14T17:11:00,useru00340@yahoo.com,user_94,985.97,4,S003,Product_181,0.41,Consumer
T000778,U00183,2024-03-11,Central,Sports,1469.76,Inactive,Houston,CO,43.0,Free,2024-08-29 12:37:00,useru00183@gmail.com,user_203,1513.48,7,S011,Product_221,0.13,Consumer
T000507,U00212,2023-02-22,West,Beauty,2762.95,Active,New York,GA,42.0,Basic,2024-12-11T06:24:00,useru00212@yahoo.com,user_349,393.86,13,S013,Product_102,0.08,Consumer
T000343,U00406,2023-01-10,South,Clothing,2716.43,Churned,Los Angeles,NY,27.0,Standard,03/30/2024 05:19:00,,user_355,,1,S002,Product_279,0.15,Corporate
T000486,U00136,2024-12-25,East,Beauty,4031.43,Churned,Chicago,TX,,Premium,2023-11-14T16:44:00,useru00136@outlook.com,user_204,194.46,12,S010,Product_208,0.43,Corporate
T000712,U00258,2023-04-06,East,Electronics,2041.72,Active,Houston,CA,37.0,Basic,03/26/2024 14:29:00,useru00258@outlook.com,user_276,1920.92,11,S003,Product_046,0.21,Home Office
T000134,U00339,2023-10-18,South,Sports,2251.52,Churned,Seattle,TX,29.0,Basic,2024-08-19T05:39:00,useru00339@gmail.com,user_176,,7,S007,Product_068,0.05,Home Office
T000704,U00252,2024-04-14,East,Home & Kitchen,,Active,Chicago,AZ,,Basic,2024-01-24 10:16:00,useru00252@gmail.com,user_236,,3,S011,Product_294,0.35,Consumer
T000312,U00144,2024-12-17,Central,Sports,1848.47,Pending,Houston,CO,47.0,Premium,2024-10-15T10:01:00,useru00144@gmail.com,user_377,1113.54,7,S012,Product_042,0.17,Corporate
T000723,U00166,2024-02-21,West,Toys,26.99,Active,Chicago,CA,63.0,Basic,2023-06-06T14:59:00,useru00166@yahoo.com,user_266,,3,S008,Product_092,,Consumer
T000630,U00327,2023-09-10,Central,Home & Kitchen,3420.79,Churned,Tucson,OR,68.0,Standard,2023-07-19T17:57:00,useru00327@yahoo.com,user_134,1702.92,9,S013,Product_173,0.36,Consumer
T000001,U00255,2024-08-20,West,Toys,3193.14,Pending,Portland,CO,33.0,Premium,03/28/2024 11:37:00,useru00255@yahoo.com,user_234,502.05,8,S002,Product_122,0.19,Corporate
T000317,U00141,2024-12-24,East,Sports,2480.18,Active,Phoenix,AZ,24.0,Premium,2023-08-19 22:47:00,useru00141@gmail.com,user_373,2461.05,14,S003,Product_012,0.27,Home Office
T000707,U00235,2024-01-14,East,Home & Kitchen,397.91,Inactive,Chicago,CA,59.0,Premium,03/31/2024 03:05:00,useru00235@gmail.com,,476.67,3,S002,Product_088,0.03,Home Office
T000548,U00094,2024-10-25,South,Beauty,1235.71,Active,New York,NV,44.0,Premium,2024-09-12 02:16:00,useru00094@outlook.com,user_2,2030.92,8,S008,Product_282,0.29,Home Office
T000873,U00037,2023-08-11,East,Electronics,1028.58,Inactive,Houston,TX,55.0,Basic,2023-02-03T18:39:00,useru00037@yahoo.com,user_197,1857.0,12,S003,Product_152,0.45,Home Office
T000533,U00333,2023-02-15,South,Furniture,2799.13,Churned,Phoenix,CA,33.0,Basic,2024-04-12 15:34:00,useru00333@yahoo.com,user_277,1839.31,3,S010,Product_206,0.19,Corporate
T000478,U00410,2024-06-29,East,Sports,3471.54,Active,Los Angeles,TX,21.0,Basic,2024-09-25T07:53:00,useru00410@outlook.com,user_104,2397.85,5,S007,Product_268,0.49,Corporate
T000405,U00284,2023-08-22,West,Books,,Churned,Omaha,AZ,49.0,Basic,2023-12-25T03:04:00,useru00284@outlook.com,user_105,931.54,7,S002,Product_219,0.44,Corporate
T000173,U00161,2024-02-08,Central,Electronics,2608.04,Churned,Chicago,CA,30.0,Basic,2023-02-10T17:24:00,useru00161@gmail.com,user_226,764.86,8,S003,Product_217,0.15,Home Office
T000126,U00145,2024-03-24,East,Electronics,2375.2,Active,Phoenix,OR,65.0,Basic,2024-10-11T04:19:00,useru00145@outlook.com,user_6,1389.9,1,S010,Product_202,0.27,Corporate
T000395,U00473,2023-09-15,East,Beauty,349.08,,Austin,NY,49.0,Standard,09/17/2024 16:19:00,useru00473@outlook.com,user_57,2342.63,11,S001,Product_017,0.17,Corporate
T000421,U00302,2024-02-05,West,Books,3926.01,Pending,Chicago,WA,32.0,Premium,11/02/2024 18:30:00,useru00302@gmail.com,user_209,1210.96,9,S009,Product_126,0.19,Home Office
T000553,U00128,2023-10-25,South,Furniture,3006.17,Active,Houston,NV,30.0,Premium,2024-12-31T00:24:00,,user_224,2273.42,5,S006,Product_118,0.13,Corporate
T000904,U00440,2024-03-31,West,Furniture,,Inactive,Chicago,NV,24.0,Basic,05/16/2023 00:06:00,useru00440@yahoo.com,user_351,2377.95,11,S015,Product_268,0.47,Corporate
T000091,U00374,2023-01-02,South,Furniture,4255.28,Inactive,Seattle,TX,53.0,Standard,2024-09-18T07:40:00,useru00374@yahoo.com,user_382,870.29,11,S015,Product_046,0.41,Home Office
T000940,U00477,2023-08-18,East,Sports,4701.53,Inactive,Los Angeles,GA,62.0,Standard,2023-01-27 13:50:00,useru00477@outlook.com,user_290,1599.09,13,S015,Product_280,,Consumer
T000182,U00311,2024-02-03,West,Clothing,4324.32,Pending,Seattle,AZ,,Basic,05/23/2024 07:23:00,useru00311@yahoo.com,user_155,,4,S015,Product_048,,Corporate
T000275,U00453,2024-11-29,South,Books,4898.41,Active,Houston,AZ,36.0,Free,2023-12-03T00:58:00,useru00453@gmail.com,user_3,1683.4,15,S012,Product_251,0.38,Home Office
T000896,U00065,2024-02-03,West,Toys,1624.8,Pending,Boise,NY,27.0,Premium,01/31/2023 00:45:00,useru00065@gmail.com,user_80,1897.13,12,S013,Product_078,0.46,Corporate
T000070,U00444,2023-05-01,Central,Sports,1057.29,Pending,Los Angeles,NV,55.0,Basic,2023-07-31 06:51:00,useru00444@outlook.com,user_276,2447.61,10,S005,Product_264,0.49,Consumer
T000292,U00415,2024-11-05,South,Beauty,1135.2,Churned,Atlanta,GA,34.0,Premium,02/02/2023 04:09:00,useru00415@outlook.com,user_294,2450.53,7,S002,Product_274,0.19,Corporate
T000132,U00194,2024-01-10,East,Clothing,2588.15,,Phoenix,GA,40.0,Standard,,useru00194@gmail.com,user_118,1610.48,3,S003,Product_186,0.3,Home Office
T000301,U00053,2024-12-30,East,Home & Kitchen,1267.18,Active,Denver,OR,58.0,Standard,2023-05-17T10:11:00,useru00053@outlook.com,user_342,841.09,10,S008,Product_196,0.26,Home Office
T000425,U00139,2024-06-19,East,Beauty,2823.41,Active,Seattle,IL,66.0,Standard,06/15/2024 19:16:00,useru00139@yahoo.com,user_369,2319.96,12,S014,Product_243,0.0,Consumer
T000327,U00377,2023-10-01,West,Beauty,3540.44,Pending,Chicago,CO,26.0,Basic,04/24/2024 16:18:00,useru00377@outlook.com,,1590.91,5,S007,Product_161,0.42,Consumer
T000145,U00215,2024-12-18,Central,Beauty,4273.09,Active,Portland,TX,51.0,Standard,10/04/2023 07:35:00,useru00215@gmail.com,user_379,2015.14,8,S003,Product_265,0.27,Corporate
T000424,U00376,2023-03-25,South,Furniture,3499.29,Churned,Austin,TX,48.0,Premium,03/24/2024 03:02:00,useru00376@outlook.com,user_250,2186.17,1,S005,Product_061,0.22,Home Office
T000581,U00153,2024-07-19,Central,Clothing,4477.68,Active,Denver,OR,20.0,Premium,2023-02-23 04:04:00,,user_245,2024.7,2,S005,Product_082,0.3,Consumer
T000136,U00405,2024-01-26,East,Clothing,2133.19,Churned,Chicago,NY,33.0,Basic,2023-09-21T06:00:00,useru00405@gmail.com,user_61,940.7,13,S006,Product_210,0.18,Home Office
T000451,U00381,2024-09-07,South,Furniture,2764.77,Churned,Los Angeles,TX,44.0,Standard,2023-06-29T15:59:00,useru00381@yahoo.com,user_34,521.48,4,S011,Product_228,0.49,Corporate
T000165,U00269,2023-09-10,West,Books,3886.09,,Phoenix,NY,22.0,Basic,12/23/2023 06:20:00,useru00269@gmail.com,user_87,1542.47,8,S010,Product_075,0.22,Consumer
T000029,U00272,2024-01-11,East,Books,1255.56,Pending,Chicago,CO,48.0,Basic,09/26/2023 08:45:00,useru00272@outlook.com,user_252,,3,S015,Product_228,0.5,Corporate
T000774,U00329,2024-07-12,Central,Beauty,2782.87,Active,Houston,AZ,25.0,Standard,06/24/2023 21:53:00,useru00329@yahoo.com,user_60,822.59,2,S008,Product_035,0.03,Home Office
T000194,U00384,2023-11-08,Central,Books,316.47,Active,New York,CA,57.0,Standard,10/01/2024 00:18:00,useru00384@outlook.com,,335.68,14,S005,Product_008,0.37,Home Office
T000389,U00075,2024-10-13,West,Home & Kitchen,4094.57,Active,Houston,GA,27.0,Premium,11/14/2024 03:37:00,useru00075@yahoo.com,user_358,1162.59,3,S001,Product_146,0.23,Consumer
T000853,U00184,2023-10-28,Central,Beauty,3729.33,Churned,New York,OR,50.0,Premium,2024-04-23T05:12:00,useru00184@outlook.com,,2393.41,4,S009,Product_173,0.31,Home Office
T000170,U00230,2024-07-09,West,Home & Kitchen,2909.34,Active,New York,TX,34.0,Standard,2023-05-19 13:58:00,useru00230@outlook.com,user_163,1334.74,3,S006,Product_075,0.36,Corporate
T000706,U00145,2024-11-25,East,Toys,1677.07,Inactive,Chicago,GA,43.0,Basic,2023-07-10T02:10:00,useru00145@yahoo.com,user_203,2383.36,11,S013,Product_092,0.4,Consumer
T000141,U00449,2024-07-04,South,Books,3474.02,Inactive,Houston,IL,63.0,Standard,2024-11-28T14:57:00,useru00449@yahoo.com,user_35,1972.7,12,S004,Product_162,0.21,Home Office
T000174,U00265,2023-05-26,East,Toys,461.3,Active,Houston,NV,59.0,Basic,2023-11-28 14:01:00,useru00265@outlook.com,user_233,813.57,12,S013,Product_084,0.36,Consumer
T000007,U00403,2024-08-01,West,Sports,2936.05,Active,Phoenix,TX,65.0,Premium,05/29/2023 04:34:00,useru00403@gmail.com,user_14,898.81,10,S006,Product_009,,Home Office
T000746,U00225,2024-03-13,West,Toys,3052.27,Churned,Atlanta,IL,62.0,Premium,2024-01-15 06:03:00,useru00225@gmail.com,user_377,1925.11,3,S004,Product_015,0.11,Consumer
T000479,U00165,2023-05-20,Central,Books,11.76,Inactive,Houston,WA,28.0,Basic,03/10/2023 01:48:00,useru00165@yahoo.com,user_392,2441.26,7,S013,Product_082,0.32,Consumer
T000074,U00220,2024-11-02,West,Clothing,15.42,Active,Denver,IL,48.0,Premium,2024-12-13 10:52:00,useru00220@yahoo.com,user_245,960.76,2,S002,Product_161,0.18,Corporate
T000911,U00067,2024-09-12,East,Furniture,3484.69,Active,Los Angeles,NV,41.0,Basic,,useru00067@outlook.com,user_281,1558.66,8,S007,Product_247,0.15,Consumer
T000814,U00173,2024-10-14,East,Books,3026.96,Active,Los Angeles,WA,51.0,Premium,02/14/2024 21:44:00,useru00173@outlook.com,user_393,1678.1,13,S004,Product_280,0.28,Corporate
T000239,U00460,2024-01-08,Central,Clothing,1990.51,Churned,Tulsa,IL,22.0,Basic,2023-05-04T16:42:00,useru00460@outlook.com,user_47,310.08,6,S014,Product_300,0.37,Home Office
T000146,U00154,2023-09-14,East,Electronics,1998.03,Active,Austin,WA,45.0,Premium,12/09/2023 08:23:00,useru00154@yahoo.com,user_211,2169.08,4,S010,Product_295,0.32,Corporate
T000793,U00389,2023-10-14,West,Electronics,3539.31,Inactive,New York,WA,21.0,Premium,2024-01-16T07:53:00,useru00389@gmail.com,user_366,251.48,3,S003,Product_142,0.27,Home Office
T000235,U00052,2024-12-08,Central,Beauty,2488.69,Pending,New York,TX,54.0,Free,2023-07-26 15:40:00,useru00052@outlook.com,user_136,2490.59,4,S010,Product_048,0.36,Home Office
T000221,U00307,2023-03-30,West,Books,2378.32,,New York,NY,52.0,Premium,02/24/2024 20:58:00,useru00307@outlook.com,user_291,346.63,7,S005,Product_284,0.25,Corporate
T000924,U00059,2024-03-10,West,Electronics,1689.98,Churned,Houston,NY,47.0,Basic,07/19/2024 02:41:00,useru00059@gmail.com,user_391,687.28,12,S015,Product_030,0.35,Home Office
T000501,U00134,2023-04-22,Central,Furniture,4116.16,,Seattle,GA,69.0,Premium,2023-02-06 15:30:00,useru00134@gmail.com,user_95,,7,S010,Product_190,0.22,Home Office
T000133,U00118,2024-02-29,South,Clothing,2412.77,Active,Phoenix,TX,56.0,Premium,2023-02-14T04:36:00,useru00118@outlook.com,user_294,420.02,9,S007,Product_289,0.32,Home Office
T000918,U00212,2024-06-15,Central,Sports,4982.75,Active,Tucson,CO,15.0,Basic,2023-04-14T05:53:00,useru00212@gmail.com,user_169,111.56,6,S008,Product_017,0.18,Home Office
T000775,U00437,2024-10-14,West,Books,3000.44,Inactive,Houston,WA,45.0,Basic,2023-08-08 11:49:00,useru00437@outlook.com,user_375,2084.0,2,S006,Product_298,0.15,Home Office
T000186,U00389,2024-11-17,South,Clothing,4868.67,Inactive,New York,TX,20.0,Free,04/24/2024 03:29:00,useru00389@outlook.com,user_241,563.37,10,S005,Product_187,0.2,Home Office
T000042,U00331,2023-03-02,South,Clothing,3264.97,Pending,Boise,CA,26.0,Standard,02/07/2023 12:50:00,useru00331@outlook.com,user_149,28.12,2,S015,Product_172,0.14,Home Office
T000697,U00156,2023-07-01,East,Sports,1919.3,,Los Angeles,WA,40.0,Basic,12/05/2023 10:03:00,useru00156@yahoo.com,user_202,1551.59,6,S007,Product_082,0.1,Consumer
T000109,U00360,2023-06-06,West,Electronics,1512.57,Pending,Boise,WA,54.0,Premium,2023-04-18T16:46:00,useru00360@gmail.com,user_255,503.37,9,S004,Product_184,0.35,Consumer
T000589,U00320,2023-07-20,South,Beauty,238.56,Inactive,Chicago,IL,49.0,Premium,2024-07-29 00:44:00,useru00320@gmail.com,user_23,1033.84,2,S002,Product_281,0.22,Home Office
T000057,U00461,2024-07-10,East,Electronics,904.98,Active,Seattle,IL,52.0,Standard,2024-02-12 02:19:00,useru00461@outlook.com,user_200,1353.7,12,S003,Product_041,0.25,Consumer
T000406,U00311,2024-01-04,East,Furniture,4487.99,,Seattle,WA,,Basic,,useru00311@outlook.com,user_161,1953.28,10,S012,Product_177,0.47,Home Office
T000443,U00063,2024-05-16,East,Electronics,4446.94,Active,Houston,AZ,58.0,Standard,07/09/2024 08:11:00,useru00063@gmail.com,user_153,1491.47,1,S009,Product_203,,Consumer
T000758,U00306,2024-03-21,Central,Sports,1488.01,Pending,Atlanta,OR,66.0,Premium,2023-07-07T00:19:00,useru00306@yahoo.com,user_130,1990.62,12,S008,Product_262,0.46,Home Office
T000025,U00199,2024-01-18,West,Electronics,,Active,Portland,NY,64.0,Standard,2023-05-17T01:22:00,useru00199@outlook.com,user_399,2452.14,3,S013,Product_070,0.03,Corporate
T000025,U00199,2024-01-18,West,Electronics,,Active,Portland,NY,64.0,Standard,2023-05-17T01:22:00,useru00199@outlook.com,user_399,2452.14,3,S013,Product_070,0.03,Corporate
T000468,U00078,2023-09-23,South,Beauty,2666.5,Active,Phoenix,NV,37.0,Standard,2024-08-13 04:12:00,useru00078@gmail.com,user_274,2112.52,9,S006,Product_036,0.16,Consumer
T000540,U00252,2023-06-28,South,Books,,Pending,Chicago,OR,22.0,Free,03/20/2023 06:30:00,useru00252@yahoo.com,,445.7,5,S003,Product_115,0.17,Corporate
T000532,U00360,2024-07-30,East,Home & Kitchen,1085.22,Active,Los Angeles,CA,46.0,Basic,2023-06-29 00:36:00,useru00360@yahoo.com,user_369,,5,S014,Product_097,0.12,Consumer
T000619,U00409,2023-04-05,Central,Toys,3627.69,,Reno,CA,25.0,Free,03/10/2023 08:01:00,useru00409@outlook.com,user_35,500.11,2,S015,Product_068,0.48,Home Office
T000695,U00490,2024-04-28,Central,Furniture,4183.3,Pending,Austin,GA,24.0,Premium,2023-11-15 17:05:00,useru00490@outlook.com,user_19,118.28,9,S011,Product_207,0.11,Corporate
T000927,U00038,2023-08-02,Central,Furniture,2773.1,Inactive,Los Angeles,NV,,Basic,04/08/2024 19:04:00,useru00038@yahoo.com,user_207,737.95,4,S004,Product_180,0.03,Corporate
T000339,U00258,2024-12-25,Central,Books,1524.02,Pending,Portland,GA,22.0,Premium,2023-09-01T09:02:00,useru00258@yahoo.com,user_139,133.54,14,S004,Product_274,0.06,Home Office
T000052,U00156,2023-01-16,West,Sports,4810.77,,Phoenix,CO,30.0,Standard,02/11/2024 07:35:00,useru00156@yahoo.com,user_333,657.6,8,S008,Product_051,0.4,Corporate
T000508,U00445,2023-05-14,Central,Toys,1587.91,Pending,Omaha,CA,58.0,Premium,2023-01-22 00:58:00,useru00445@gmail.com,user_183,380.75,14,S002,Product_186,0.31,Corporate
T000517,U00164,2024-08-25,Central,Beauty,3493.4,,Reno,NV,31.0,Premium,01/02/2024 23:51:00,useru00164@yahoo.com,user_161,1863.7,3,S001,Product_181,0.2,Corporate
T000921,U00013,2023-08-26,South,Furniture,3630.89,Active,Phoenix,CA,19.0,Free,2024-09-19 10:30:00,useru00013@outlook.com,user_61,2362.53,12,S015,Product_083,0.3,Consumer
T000782,U00218,2024-05-23,Central,Home & Kitchen,2620.13,Inactive,Reno,NY,26.0,Basic,08/03/2023 16:32:00,useru00218@outlook.com,user_42,1526.34,14,S009,Product_041,0.14,Home Office
T000265,U00375,2023-03-03,South,Books,3138.68,Active,Portland,NY,43.0,Standard,2024-04-09T10:15:00,useru00375@outlook.com,user_322,2112.02,5,S005,Product_294,0.34,Home Office
T000818,U00400,2023-04-18,South,Furniture,4421.69,,Austin,AZ,58.0,Free,02/22/2023 23:32:00,useru00400@outlook.com,user_326,1312.09,15,S001,Product_062,0.04,Corporate
T000711,U00309,2024-12-28,West,Electronics,3368.9,Pending,Seattle,TX,17.0,Free,2023-10-11 22:44:00,useru00309@gmail.com,user_225,2126.96,15,S002,Product_125,0.19,Consumer
T000683,U00265,2024-06-11,South,Sports,847.24,Churned,Omaha,CA,26.0,Standard,2023-01-17T02:44:00,useru00265@yahoo.com,user_24,1272.27,11,S014,Product_286,0.46,Home Office
T000833,U00212,2024-08-05,Central,Electronics,487.32,Active,Los Angeles,OR,32.0,Premium,2024-03-08 17:01:00,useru00212@gmail.com,,1003.15,15,S013,Product_021,0.44,Consumer
T000519,U00102,2023-01-23,East,Home & Kitchen,1524.58,Inactive,New York,IL,27.0,Standard,2024-03-19 13:54:00,,user_55,811.59,5,S003,Product_121,0.26,Consumer
T000448,U00346,2024-04-23,West,Home & Kitchen,3125.08,Inactive,Omaha,CA,63.0,Basic,2024-05-17T07:24:00,useru00346@outlook.com,user_64,549.67,10,S005,Product_092,0.43,Home Office
T000019,U00470,2023-12-25,East,Furniture,653.47,Active,Phoenix,GA,39.0,Premium,2023-05-11T21:44:00,useru00470@outlook.com,user_344,907.76,3,S004,Product_175,0.47,Consumer
T000716,U00285,2024-12-13,East,Home & Kitchen,516.05,Inactive,New York,CA,49.0,Free,2024-08-31 21:39:00,useru00285@yahoo.com,user_123,2269.06,11,S010,Product_293,0.34,Consumer
T000484,U00417,2024-10-05,Central,Furniture,,Inactive,Seattle,CA,55.0,Premium,02/27/2024 00:46:00,useru00417@yahoo.com,user_350,2434.08,8,S013,Product_025,0.16,Home Office
T000569,U00031,2024-08-24,South,Home & Kitchen,547.3,Active,Houston,NY,33.0,Standard,08/16/2024 07:45:00,useru00031@gmail.com,user_343,1382.54,15,S012,Product_108,0.45,Corporate
T000434,U00158,2024-11-28,Central,Sports,3739.57,Active,Phoenix,OR,60.0,Premium,2024-08-01 10:26:00,useru00158@yahoo.com,user_91,652.09,2,S008,Product_182,0.29,Home Office
T000368,U00275,2023-01-24,East,Home & Kitchen,1089.37,Churned,New York,CA,35.0,Premium,12/09/2024 04:17:00,useru00275@gmail.com,user_283,1170.27,7,S009,Product_205,0.46,Consumer
T000084,U00056,2023-06-09,West,Toys,2335.62,Inactive,Los Angeles,IL,43.0,Premium,2023-05-03T02:10:00,useru00056@outlook.com,user_21,2142.15,12,S004,Product_183,,Corporate
T000062,U00187,2023-04-27,South,Sports,2965.21,Pending,Los Angeles,GA,16.0,Basic,12/26/2024 06:28:00,useru00187@gmail.com,,1684.08,5,S004,Product_130,0.33,Corporate
T000639,U00005,2023-04-03,East,Furniture,1319.33,Pending,Los Angeles,CO,,Premium,2024-04-27T12:33:00,useru00005@yahoo.com,user_93,1202.8,12,S006,Product_288,0.31,Corporate
T000273,U00494,2024-08-23,Central,Sports,3817.26,Active,Omaha,NV,41.0,Standard,2024-05-27 06:50:00,useru00494@gmail.com,user_276,2403.57,1,S001,Product_238,0.48,Home Office
T000286,U00404,2023-04-24,East,Sports,1532.31,Churned,Chicago,TX,48.0,Free,2024-03-20 22:04:00,useru00404@gmail.com,user_99,1737.41,7,S011,Product_126,0.46,Home Office
T000361,U00359,2024-05-26,Central,Toys,2076.13,Churned,Boise,OR,48.0,Premium,06/30/2023 14:27:00,useru00359@outlook.com,user_224,2113.5,7,S011,Product_146,0.35,Consumer
